M06_DTSAIDA,M06_ID_A76,M06_VEIC_PLACA,A76_DESC,M06_ID,DETALHE 2,M06_ID_CLIENTE,A00_NOME,A00_FANTASIA,E02_LIVRE,E02_DESC,E01_DESC,E02_REF,E02_PESO_LIQ,Soma de M07_QTD,M07_PRECO,VOLUME 2,FATURAMENTO BRUTO 2,DESCONTO,PREÇO FINAL,FATURAMENTO LÍQUIDO 2,A70_DESC,A00_END_BAI,A02_DESC,A14_CODIGO,DESCRIÇÃO_ROTA,A00_ID_VEND,NOME VENDEDOR,A00_ID_VEND_2,NOME SUPERVISOR,A76_ID_EMP,_01_FANTASIA
2025-03-20 00:00:00,38,"",LJ 81 - (VEN) Venda NF,106625,VEN-DATA ENTREGA: 20/03/2025,11163,COMERCIAL DE ALIMENTOS SAN FRANCISCO LTDA,COMPREMAX - ICARAI,121835,RICOTA VALE MILK 200G,RICOTA,RICOTA 200G,"1,00","0,98","R$ 27,00","0,98","R$ 26,33","0,00%","R$ 27,00","R$ 26,33",30 dias Boleto,ICARAI,CAUCAIA,100,L81 - AUTO SERVICO 1,11902,DENIS FERNANDES DA COSTA,11746,JOAO NAZARENO AIRES BARBOSA,81,Valemilk - Filial - LJ 81
2025-03-20 00:00:00,38,"",LJ 81 - (VEN) Venda NF,106625,VEN-DATA ENTREGA: 20/03/2025,11163,COMERCIAL DE ALIMENTOS SAN FRANCISCO LTDA,COMPREMAX - ICARAI,138070,BEBIDA LACTEA DE MORANGO VALE MILK 900G,BEBIDA LACTEA,BL SC MOR 900G,"0,90","24,00","R$ 3,70","21,60","R$ 88,80","0,00%","R$ 3,70","R$ 88,80",30 dias Boleto,ICARAI,CAUCAIA,100,L81 - AUTO SERVICO 1,11902,DENIS FERNANDES DA COSTA,11746,JOAO NAZARENO AIRES BARBOSA,81,Valemilk - Filial - LJ 81
2025-03-20 00:00:00,38,"",LJ 81 - (VEN) Venda NF,106625,VEN-DATA ENTREGA: 20/03/2025,11163,COMERCIAL DE ALIMENTOS SAN FRANCISCO LTDA,COMPREMAX - ICARAI,138170,BEBIDA LACTEA DE SALADA DE FRUTA VALE MILK 900G,BEBIDA LACTEA,BL SC S/FRUT 900G,"0,90","12,00","R$ 3,70","10,80","R$ 44,40","0,00%","R$ 3,70","R$ 44,40",30 dias Boleto,ICARAI,CAUCAIA,100,L81 - AUTO SERVICO 1,11902,DENIS FERNANDES DA COSTA,11746,JOAO NAZARENO AIRES BARBOSA,81,Valemilk - Filial - LJ 81
2025-03-20 00:00:00,38,"",LJ 81 - (VEN) Venda NF,106625,VEN-DATA ENTREGA: 20/03/2025,11163,COMERCIAL DE ALIMENTOS SAN FRANCISCO LTDA,COMPREMAX - ICARAI,138265,BEBIDA LACTEA DE AMEIXA VALE MILK 900G,BEBIDA LACTEA,BL SC AME 900G,"0,90","12,00","R$ 3,70","10,80","R$ 44,40","0,00%","R$ 3,70","R$ 44,40",30 dias Boleto,ICARAI,CAUCAIA,100,L81 - AUTO SERVICO 1,11902,DENIS FERNANDES DA COSTA,11746,JOAO NAZARENO AIRES BARBOSA,81,Valemilk - Filial - LJ 81
2025-03-20 00:00:00,38,"",LJ 81 - (VEN) Venda NF,106625,VEN-DATA ENTREGA: 20/03/2025,11163,COMERCIAL DE ALIMENTOS SAN FRANCISCO LTDA,COMPREMAX - ICARAI,138465,BEBIDA LACTEA DE GRAVIOLA VALE MILK 900G,BEBIDA LACTEA,BL SC GRAV 900G,"0,90","12,00","R$ 3,70","10,80","R$ 44,40","0,00%","R$ 3,70","R$ 44,40",30 dias Boleto,ICARAI,CAUCAIA,100,L81 - AUTO SERVICO 1,11902,DENIS FERNANDES DA COSTA,11746,JOAO NAZARENO AIRES BARBOSA,81,Valemilk - Filial - LJ 81
2025-03-20 00:00:00,38,"",LJ 81 - (VEN) Venda NF,106625,VEN-DATA ENTREGA: 20/03/2025,11163,COMERCIAL DE ALIMENTOS SAN FRANCISCO LTDA,COMPREMAX - ICARAI,152030,REQUEIJAO TRAD VALE MILK 200G,REQUEIJAO,RQ TRAD 200G,"0,20","24,00","R$ 6,20","4,80","R$ 148,80","0,00%","R$ 6,20","R$ 148,80",30 dias Boleto,ICARAI,CAUCAIA,100,L81 - AUTO SERVICO 1,11902,DENIS FERNANDES DA COSTA,11746,JOAO NAZARENO AIRES BARBOSA,81,Valemilk - Filial - LJ 81
2025-03-20 00:00:00,38,"",LJ 81 - (VEN) Venda NF,106625,VEN-DATA ENTREGA: 20/03/2025,11163,COMERCIAL DE ALIMENTOS SAN FRANCISCO LTDA,COMPREMAX - ICARAI,152050,REQUEIJAO TRAD VALE MILK 400G,REQUEIJAO,RQ TRAD 400G,"0,40","60,00","R$ 9,80","24,00","R$ 588,00","0,00%","R$ 9,80","R$ 588,00",30 dias Boleto,ICARAI,CAUCAIA,100,L81 - AUTO SERVICO 1,11902,DENIS FERNANDES DA COSTA,11746,JOAO NAZARENO AIRES BARBOSA,81,Valemilk - Filial - LJ 81
2025-03-20 00:00:00,38,"",LJ 81 - (VEN) Venda NF,106625,VEN-DATA ENTREGA: 20/03/2025,11163,COMERCIAL DE ALIMENTOS SAN FRANCISCO LTDA,COMPREMAX - ICARAI,152130,REQUEIJAO LIGHT VALE MILK 200G,REQUEIJAO,RQ LIGHT 200G,"0,20","12,00","R$ 6,20","2,40","R$ 74,40","0,00%","R$ 6,20","R$ 74,40",30 dias Boleto,ICARAI,CAUCAIA,100,L81 - AUTO SERVICO 1,11902,DENIS FERNANDES DA COSTA,11746,JOAO NAZARENO AIRES BARBOSA,81,Valemilk - Filial - LJ 81
2025-03-20 00:00:00,38,"",LJ 81 - (VEN) Venda NF,106625,VEN-DATA ENTREGA: 20/03/2025,11163,COMERCIAL DE ALIMENTOS SAN FRANCISCO LTDA,COMPREMAX - ICARAI,152150,REQUEIJAO LIGHT VALE MILK 400G,REQUEIJAO,RQ LIGHT 400G,"0,40","60,00","R$ 9,80","24,00","R$ 588,00","0,00%","R$ 9,80","R$ 588,00",30 dias Boleto,ICARAI,CAUCAIA,100,L81 - AUTO SERVICO 1,11902,DENIS FERNANDES DA COSTA,11746,JOAO NAZARENO AIRES BARBOSA,81,Valemilk - Filial - LJ 81
2025-03-20 00:00:00,38,"",LJ 81 - (VEN) Venda NF,106625,VEN-DATA ENTREGA: 20/03/2025,11163,COMERCIAL DE ALIMENTOS SAN FRANCISCO LTDA,COMPREMAX - ICARAI,152515,MANTEIGA DA TERRA VALE MILK 190G,MANTEIGA,MANTEIGA 190G,"0,19","12,00","R$ 8,50","2,28","R$ 102,00","0,00%","R$ 8,50","R$ 102,00",30 dias Boleto,ICARAI,CAUCAIA,100,L81 - AUTO SERVICO 1,11902,DENIS FERNANDES DA COSTA,11746,JOAO NAZARENO AIRES BARBOSA,81,Valemilk - Filial - LJ 81
2025-03-20 00:00:00,38,"",LJ 81 - (VEN) Venda NF,106625,VEN-DATA ENTREGA: 20/03/2025,11163,COMERCIAL DE ALIMENTOS SAN FRANCISCO LTDA,COMPREMAX - ICARAI,152530,MANTEIGA VALE MILK 200G,MANTEIGA,MANTEIGA 200G,"0,20","36,00","R$ 9,30","7,20","R$ 334,80","0,00%","R$ 9,30","R$ 334,80",30 dias Boleto,ICARAI,CAUCAIA,100,L81 - AUTO SERVICO 1,11902,DENIS FERNANDES DA COSTA,11746,JOAO NAZARENO AIRES BARBOSA,81,Valemilk - Filial - LJ 81
2025-03-20 00:00:00,38,"",LJ 81 - (VEN) Venda NF,106625,VEN-DATA ENTREGA: 20/03/2025,11163,COMERCIAL DE ALIMENTOS SAN FRANCISCO LTDA,COMPREMAX - ICARAI,152545,MANTEIGA VALE MILK 500G,MANTEIGA,MANTEIGA 500G,"0,50","18,00","R$ 20,00","9,00","R$ 360,00","0,00%","R$ 20,00","R$ 360,00",30 dias Boleto,ICARAI,CAUCAIA,100,L81 - AUTO SERVICO 1,11902,DENIS FERNANDES DA COSTA,11746,JOAO NAZARENO AIRES BARBOSA,81,Valemilk - Filial - LJ 81
2025-03-20 00:00:00,38,"",LJ 81 - (VEN) Venda NF,106625,VEN-DATA ENTREGA: 20/03/2025,11163,COMERCIAL DE ALIMENTOS SAN FRANCISCO LTDA,COMPREMAX - ICARAI,154520,DOCE DE LEITE VALE MILK 400G,DOCE DE LEITE,DOCE DE LEITE 400G,"0,40","12,00","R$ 7,90","4,80","R$ 94,80","0,00%","R$ 7,90","R$ 94,80",30 dias Boleto,ICARAI,CAUCAIA,100,L81 - AUTO SERVICO 1,11902,DENIS FERNANDES DA COSTA,11746,JOAO NAZARENO AIRES BARBOSA,81,Valemilk - Filial - LJ 81
2025-03-20 00:00:00,38,"",LJ 81 - (VEN) Venda NF,106625,VEN-DATA ENTREGA: 20/03/2025,11163,COMERCIAL DE ALIMENTOS SAN FRANCISCO LTDA,COMPREMAX - ICARAI,168054,BEBIDA LACTEA  BANDEJA MORANGO VALEMILK 540G,BEBIDA LACTEA,BL BDJ MOR 540G,"0,54","10,00","R$ 4,00","5,40","R$ 40,00","0,00%","R$ 4,00","R$ 40,00",30 dias Boleto,ICARAI,CAUCAIA,100,L81 - AUTO SERVICO 1,11902,DENIS FERNANDES DA COSTA,11746,JOAO NAZARENO AIRES BARBOSA,81,Valemilk - Filial - LJ 81
2025-03-20 00:00:00,38,"",LJ 81 - (VEN) Venda NF,106625,VEN-DATA ENTREGA: 20/03/2025,11163,COMERCIAL DE ALIMENTOS SAN FRANCISCO LTDA,COMPREMAX - ICARAI,177001,COALHADA INTEGRAL VALE MILK 140G,COALHADA,COALHADA INT 140G,"0,14","12,00","R$ 2,30","1,68","R$ 27,60","0,00%","R$ 2,30","R$ 27,60",30 dias Boleto,ICARAI,CAUCAIA,100,L81 - AUTO SERVICO 1,11902,DENIS FERNANDES DA COSTA,11746,JOAO NAZARENO AIRES BARBOSA,81,Valemilk - Filial - LJ 81
2025-03-20 00:00:00,38,"",LJ 81 - (VEN) Venda NF,106625,VEN-DATA ENTREGA: 20/03/2025,11163,COMERCIAL DE ALIMENTOS SAN FRANCISCO LTDA,COMPREMAX - ICARAI,177201,COALHADA DESNATADA VALE MILK 140G,COALHADA,COALHADA DESN 140G,"0,14","12,00","R$ 2,30","1,68","R$ 27,60","0,00%","R$ 2,30","R$ 27,60",30 dias Boleto,ICARAI,CAUCAIA,100,L81 - AUTO SERVICO 1,11902,DENIS FERNANDES DA COSTA,11746,JOAO NAZARENO AIRES BARBOSA,81,Valemilk - Filial - LJ 81
2025-03-20 00:00:00,38,"",LJ 81 - (VEN) Venda NF,106625,VEN-DATA ENTREGA: 20/03/2025,11163,COMERCIAL DE ALIMENTOS SAN FRANCISCO LTDA,COMPREMAX - ICARAI,187001,IOGURTE NATURAL INTEGRAL VALE MILK 150G,IOGURTE,IOG NAT INT 150G,"0,15","48,00","R$ 2,50","7,20","R$ 120,00","0,00%","R$ 2,50","R$ 120,00",30 dias Boleto,ICARAI,CAUCAIA,100,L81 - AUTO SERVICO 1,11902,DENIS FERNANDES DA COSTA,11746,JOAO NAZARENO AIRES BARBOSA,81,Valemilk - Filial - LJ 81
2025-03-20 00:00:00,38,"",LJ 81 - (VEN) Venda NF,106625,VEN-DATA ENTREGA: 20/03/2025,11163,COMERCIAL DE ALIMENTOS SAN FRANCISCO LTDA,COMPREMAX - ICARAI,187201,IOGURTE NATURAL DESNATADO VALE MILK 150G,IOGURTE,IOG NAT DESN 150G,"0,15","24,00","R$ 2,50","3,60","R$ 60,00","0,00%","R$ 2,50","R$ 60,00",30 dias Boleto,ICARAI,CAUCAIA,100,L81 - AUTO SERVICO 1,11902,DENIS FERNANDES DA COSTA,11746,JOAO NAZARENO AIRES BARBOSA,81,Valemilk - Filial - LJ 81
2025-03-20 00:00:00,38,"",LJ 81 - (VEN) Venda NF,106625,VEN-DATA ENTREGA: 20/03/2025,11163,COMERCIAL DE ALIMENTOS SAN FRANCISCO LTDA,COMPREMAX - ICARAI,187401,IOGURTE NATURAL LAR/CEN/MEL VALE MILK 150G,IOGURTE,IOG NAT LAR/CEN/MEL 150G,"0,15","24,00","R$ 2,50","3,60","R$ 60,00","0,00%","R$ 2,50","R$ 60,00",30 dias Boleto,ICARAI,CAUCAIA,100,L81 - AUTO SERVICO 1,11902,DENIS FERNANDES DA COSTA,11746,JOAO NAZARENO AIRES BARBOSA,81,Valemilk - Filial - LJ 81
2025-03-20 00:00:00,38,"",LJ 81 - (VEN) Venda NF,106625,VEN-DATA ENTREGA: 20/03/2025,11163,COMERCIAL DE ALIMENTOS SAN FRANCISCO LTDA,COMPREMAX - ICARAI,188025,GAR IOGURTE MORANGO VALE MILK 170G,IOGURTE,IOG GAR MOR 170G,"0,17","12,00","R$ 2,30","2,04","R$ 27,60","0,00%","R$ 2,30","R$ 27,60",30 dias Boleto,ICARAI,CAUCAIA,100,L81 - AUTO SERVICO 1,11902,DENIS FERNANDES DA COSTA,11746,JOAO NAZARENO AIRES BARBOSA,81,Valemilk - Filial - LJ 81
2025-03-20 00:00:00,38,"",LJ 81 - (VEN) Venda NF,106625,VEN-DATA ENTREGA: 20/03/2025,11163,COMERCIAL DE ALIMENTOS SAN FRANCISCO LTDA,COMPREMAX - ICARAI,188225,GAR IOGURTE AMEIXA VALE MILK 170G,IOGURTE,IOG GAR AME 170G,"0,17","6,00","R$ 2,30","1,02","R$ 13,80","0,00%","R$ 2,30","R$ 13,80",30 dias Boleto,ICARAI,CAUCAIA,100,L81 - AUTO SERVICO 1,11902,DENIS FERNANDES DA COSTA,11746,JOAO NAZARENO AIRES BARBOSA,81,Valemilk - Filial - LJ 81
2025-03-20 00:00:00,38,"",LJ 81 - (VEN) Venda NF,106625,VEN-DATA ENTREGA: 20/03/2025,11163,COMERCIAL DE ALIMENTOS SAN FRANCISCO LTDA,COMPREMAX - ICARAI,238070,BEBIDA LACTEA DE MORANGO DIPAULA 900G,BEBIDA LACTEA,BL SC MOR 900G,"0,90","96,00","R$ 3,00","86,40","R$ 288,00","0,00%","R$ 3,00","R$ 288,00",30 dias Boleto,ICARAI,CAUCAIA,100,L81 - AUTO SERVICO 1,11902,DENIS FERNANDES DA COSTA,11746,JOAO NAZARENO AIRES BARBOSA,81,Valemilk - Filial - LJ 81
2025-03-20 00:00:00,38,"",LJ 81 - (VEN) Venda NF,106625,VEN-DATA ENTREGA: 20/03/2025,11163,COMERCIAL DE ALIMENTOS SAN FRANCISCO LTDA,COMPREMAX - ICARAI,252030,MISTURA DE REQUEIJAO TRAD DIPAULA 200G,REQUEIJAO,MIST DE REQ TRAD 200G,"0,20","24,00","R$ 3,70","4,80","R$ 88,80","0,00%","R$ 3,70","R$ 88,80",30 dias Boleto,ICARAI,CAUCAIA,100,L81 - AUTO SERVICO 1,11902,DENIS FERNANDES DA COSTA,11746,JOAO NAZARENO AIRES BARBOSA,81,Valemilk - Filial - LJ 81
2025-03-20 00:00:00,38,"",LJ 81 - (VEN) Venda NF,106625,VEN-DATA ENTREGA: 20/03/2025,11163,COMERCIAL DE ALIMENTOS SAN FRANCISCO LTDA,COMPREMAX - ICARAI,268054,BEBIDA LACTEA BANDEJA MORANGO DIPAULA 510G,BEBIDA LACTEA,BL BDJ MOR 510G,"0,51","60,00","R$ 3,00","30,60","R$ 180,00","0,00%","R$ 3,00","R$ 180,00",30 dias Boleto,ICARAI,CAUCAIA,100,L81 - AUTO SERVICO 1,11902,DENIS FERNANDES DA COSTA,11746,JOAO NAZARENO AIRES BARBOSA,81,Valemilk - Filial - LJ 81
2025-03-20 00:00:00,38,"",LJ 81 - (VEN) Venda NF,106714,VEN-DATA ENTREGA: 20/03/2025,4381,COML DE ALIM SAN FRANCISCO LTDA ME,COMPREMAX - OFERTAO MAX,120245,QUEIJO COALHO TRAD VALE MILK 500G,QUEIJO,QC TRAD 500G,"1,00","18,95","R$ 32,00","18,95","R$ 606,27","0,00%","R$ 32,00","R$ 606,27",30 dias Boleto,CENTRO,CAUCAIA,100,L81 - AUTO SERVICO 1,11902,DENIS FERNANDES DA COSTA,11746,JOAO NAZARENO AIRES BARBOSA,81,Valemilk - Filial - LJ 81
2025-03-20 00:00:00,38,"",LJ 81 - (VEN) Venda NF,106714,VEN-DATA ENTREGA: 20/03/2025,4381,COML DE ALIM SAN FRANCISCO LTDA ME,COMPREMAX - OFERTAO MAX,120345,QUEIJO COALHO LIGHT VALE MILK 500G,QUEIJO,QC LIGHT 500G,"1,00","0,93","R$ 39,00","0,93","R$ 36,43","0,00%","R$ 39,00","R$ 36,43",30 dias Boleto,CENTRO,CAUCAIA,100,L81 - AUTO SERVICO 1,11902,DENIS FERNANDES DA COSTA,11746,JOAO NAZARENO AIRES BARBOSA,81,Valemilk - Filial - LJ 81
2025-03-20 00:00:00,38,"",LJ 81 - (VEN) Venda NF,106714,VEN-DATA ENTREGA: 20/03/2025,4381,COML DE ALIM SAN FRANCISCO LTDA ME,COMPREMAX - OFERTAO MAX,120445,QUEIJO COALHO ZERO LAC VALE MILK 500G,QUEIJO,QC ZERO LACT 500G,"1,00","0,89","R$ 42,00","0,89","R$ 37,55","0,00%","R$ 42,00","R$ 37,55",30 dias Boleto,CENTRO,CAUCAIA,100,L81 - AUTO SERVICO 1,11902,DENIS FERNANDES DA COSTA,11746,JOAO NAZARENO AIRES BARBOSA,81,Valemilk - Filial - LJ 81
2025-03-20 00:00:00,38,"",LJ 81 - (VEN) Venda NF,106714,VEN-DATA ENTREGA: 20/03/2025,4381,COML DE ALIM SAN FRANCISCO LTDA ME,COMPREMAX - OFERTAO MAX,121035,QUEIJO MINAS FRESCAL TRAD VALE MILK 250G,QUEIJO,QMF TRAD 250G,"1,00","0,96","R$ 41,00","0,96","R$ 39,28","0,00%","R$ 41,00","R$ 39,28",30 dias Boleto,CENTRO,CAUCAIA,100,L81 - AUTO SERVICO 1,11902,DENIS FERNANDES DA COSTA,11746,JOAO NAZARENO AIRES BARBOSA,81,Valemilk - Filial - LJ 81
2025-03-20 00:00:00,38,"",LJ 81 - (VEN) Venda NF,106714,VEN-DATA ENTREGA: 20/03/2025,4381,COML DE ALIM SAN FRANCISCO LTDA ME,COMPREMAX - OFERTAO MAX,121135,QUEIJO MINAS FRESCAL LIGHT VALE MILK 250G,QUEIJO,QMF LIGHT 250G,"1,00","0,99","R$ 42,00","0,99","R$ 41,50","0,00%","R$ 42,00","R$ 41,50",30 dias Boleto,CENTRO,CAUCAIA,100,L81 - AUTO SERVICO 1,11902,DENIS FERNANDES DA COSTA,11746,JOAO NAZARENO AIRES BARBOSA,81,Valemilk - Filial - LJ 81
2025-03-20 00:00:00,38,"",LJ 81 - (VEN) Venda NF,106714,VEN-DATA ENTREGA: 20/03/2025,4381,COML DE ALIM SAN FRANCISCO LTDA ME,COMPREMAX - OFERTAO MAX,121235,QUEIJO MINAS FRESCAL ZERO VALE MILK 250G,QUEIJO,QMF ZERO LACT 250G,"1,00","0,94","R$ 45,00","0,94","R$ 42,21","0,00%","R$ 45,00","R$ 42,21",30 dias Boleto,CENTRO,CAUCAIA,100,L81 - AUTO SERVICO 1,11902,DENIS FERNANDES DA COSTA,11746,JOAO NAZARENO AIRES BARBOSA,81,Valemilk - Filial - LJ 81
2025-03-20 00:00:00,38,"",LJ 81 - (VEN) Venda NF,106714,VEN-DATA ENTREGA: 20/03/2025,4381,COML DE ALIM SAN FRANCISCO LTDA ME,COMPREMAX - OFERTAO MAX,121835,RICOTA VALE MILK 200G,RICOTA,RICOTA 200G,"1,00","0,93","R$ 27,00","0,93","R$ 24,98","0,00%","R$ 27,00","R$ 24,98",30 dias Boleto,CENTRO,CAUCAIA,100,L81 - AUTO SERVICO 1,11902,DENIS FERNANDES DA COSTA,11746,JOAO NAZARENO AIRES BARBOSA,81,Valemilk - Filial - LJ 81
2025-03-20 00:00:00,38,"",LJ 81 - (VEN) Venda NF,106714,VEN-DATA ENTREGA: 20/03/2025,4381,COML DE ALIM SAN FRANCISCO LTDA ME,COMPREMAX - OFERTAO MAX,138070,BEBIDA LACTEA DE MORANGO VALE MILK 900G,BEBIDA LACTEA,BL SC MOR 900G,"0,90","24,00","R$ 3,70","21,60","R$ 88,80","0,00%","R$ 3,70","R$ 88,80",30 dias Boleto,CENTRO,CAUCAIA,100,L81 - AUTO SERVICO 1,11902,DENIS FERNANDES DA COSTA,11746,JOAO NAZARENO AIRES BARBOSA,81,Valemilk - Filial - LJ 81
2025-03-20 00:00:00,38,"",LJ 81 - (VEN) Venda NF,106714,VEN-DATA ENTREGA: 20/03/2025,4381,COML DE ALIM SAN FRANCISCO LTDA ME,COMPREMAX - OFERTAO MAX,138170,BEBIDA LACTEA DE SALADA DE FRUTA VALE MILK 900G,BEBIDA LACTEA,BL SC S/FRUT 900G,"0,90","12,00","R$ 3,70","10,80","R$ 44,40","0,00%","R$ 3,70","R$ 44,40",30 dias Boleto,CENTRO,CAUCAIA,100,L81 - AUTO SERVICO 1,11902,DENIS FERNANDES DA COSTA,11746,JOAO NAZARENO AIRES BARBOSA,81,Valemilk - Filial - LJ 81
2025-03-20 00:00:00,38,"",LJ 81 - (VEN) Venda NF,106714,VEN-DATA ENTREGA: 20/03/2025,4381,COML DE ALIM SAN FRANCISCO LTDA ME,COMPREMAX - OFERTAO MAX,138265,BEBIDA LACTEA DE AMEIXA VALE MILK 900G,BEBIDA LACTEA,BL SC AME 900G,"0,90","12,00","R$ 3,70","10,80","R$ 44,40","0,00%","R$ 3,70","R$ 44,40",30 dias Boleto,CENTRO,CAUCAIA,100,L81 - AUTO SERVICO 1,11902,DENIS FERNANDES DA COSTA,11746,JOAO NAZARENO AIRES BARBOSA,81,Valemilk - Filial - LJ 81
2025-03-20 00:00:00,38,"",LJ 81 - (VEN) Venda NF,106714,VEN-DATA ENTREGA: 20/03/2025,4381,COML DE ALIM SAN FRANCISCO LTDA ME,COMPREMAX - OFERTAO MAX,138365,BEBIDA LACTEA DE GOIABA VALE MILK 900G,BEBIDA LACTEA,BL SC GOIA 900G,"0,90","12,00","R$ 3,70","10,80","R$ 44,40","0,00%","R$ 3,70","R$ 44,40",30 dias Boleto,CENTRO,CAUCAIA,100,L81 - AUTO SERVICO 1,11902,DENIS FERNANDES DA COSTA,11746,JOAO NAZARENO AIRES BARBOSA,81,Valemilk - Filial - LJ 81
2025-03-20 00:00:00,38,"",LJ 81 - (VEN) Venda NF,106714,VEN-DATA ENTREGA: 20/03/2025,4381,COML DE ALIM SAN FRANCISCO LTDA ME,COMPREMAX - OFERTAO MAX,138465,BEBIDA LACTEA DE GRAVIOLA VALE MILK 900G,BEBIDA LACTEA,BL SC GRAV 900G,"0,90","12,00","R$ 3,70","10,80","R$ 44,40","0,00%","R$ 3,70","R$ 44,40",30 dias Boleto,CENTRO,CAUCAIA,100,L81 - AUTO SERVICO 1,11902,DENIS FERNANDES DA COSTA,11746,JOAO NAZARENO AIRES BARBOSA,81,Valemilk - Filial - LJ 81
2025-03-20 00:00:00,38,"",LJ 81 - (VEN) Venda NF,106714,VEN-DATA ENTREGA: 20/03/2025,4381,COML DE ALIM SAN FRANCISCO LTDA ME,COMPREMAX - OFERTAO MAX,152030,REQUEIJAO TRAD VALE MILK 200G,REQUEIJAO,RQ TRAD 200G,"0,20","24,00","R$ 6,20","4,80","R$ 148,80","0,00%","R$ 6,20","R$ 148,80",30 dias Boleto,CENTRO,CAUCAIA,100,L81 - AUTO SERVICO 1,11902,DENIS FERNANDES DA COSTA,11746,JOAO NAZARENO AIRES BARBOSA,81,Valemilk - Filial - LJ 81
2025-03-20 00:00:00,38,"",LJ 81 - (VEN) Venda NF,106714,VEN-DATA ENTREGA: 20/03/2025,4381,COML DE ALIM SAN FRANCISCO LTDA ME,COMPREMAX - OFERTAO MAX,152050,REQUEIJAO TRAD VALE MILK 400G,REQUEIJAO,RQ TRAD 400G,"0,40","48,00","R$ 9,80","19,20","R$ 470,40","0,00%","R$ 9,80","R$ 470,40",30 dias Boleto,CENTRO,CAUCAIA,100,L81 - AUTO SERVICO 1,11902,DENIS FERNANDES DA COSTA,11746,JOAO NAZARENO AIRES BARBOSA,81,Valemilk - Filial - LJ 81
2025-03-20 00:00:00,38,"",LJ 81 - (VEN) Venda NF,106714,VEN-DATA ENTREGA: 20/03/2025,4381,COML DE ALIM SAN FRANCISCO LTDA ME,COMPREMAX - OFERTAO MAX,152130,REQUEIJAO LIGHT VALE MILK 200G,REQUEIJAO,RQ LIGHT 200G,"0,20","12,00","R$ 6,20","2,40","R$ 74,40","0,00%","R$ 6,20","R$ 74,40",30 dias Boleto,CENTRO,CAUCAIA,100,L81 - AUTO SERVICO 1,11902,DENIS FERNANDES DA COSTA,11746,JOAO NAZARENO AIRES BARBOSA,81,Valemilk - Filial - LJ 81
2025-03-20 00:00:00,38,"",LJ 81 - (VEN) Venda NF,106714,VEN-DATA ENTREGA: 20/03/2025,4381,COML DE ALIM SAN FRANCISCO LTDA ME,COMPREMAX - OFERTAO MAX,152150,REQUEIJAO LIGHT VALE MILK 400G,REQUEIJAO,RQ LIGHT 400G,"0,40","36,00","R$ 9,80","14,40","R$ 352,80","0,00%","R$ 9,80","R$ 352,80",30 dias Boleto,CENTRO,CAUCAIA,100,L81 - AUTO SERVICO 1,11902,DENIS FERNANDES DA COSTA,11746,JOAO NAZARENO AIRES BARBOSA,81,Valemilk - Filial - LJ 81
2025-03-20 00:00:00,38,"",LJ 81 - (VEN) Venda NF,106714,VEN-DATA ENTREGA: 20/03/2025,4381,COML DE ALIM SAN FRANCISCO LTDA ME,COMPREMAX - OFERTAO MAX,152515,MANTEIGA DA TERRA VALE MILK 190G,MANTEIGA,MANTEIGA 190G,"0,19","6,00","R$ 8,50","1,14","R$ 51,00","0,00%","R$ 8,50","R$ 51,00",30 dias Boleto,CENTRO,CAUCAIA,100,L81 - AUTO SERVICO 1,11902,DENIS FERNANDES DA COSTA,11746,JOAO NAZARENO AIRES BARBOSA,81,Valemilk - Filial - LJ 81
2025-03-20 00:00:00,38,"",LJ 81 - (VEN) Venda NF,106714,VEN-DATA ENTREGA: 20/03/2025,4381,COML DE ALIM SAN FRANCISCO LTDA ME,COMPREMAX - OFERTAO MAX,152530,MANTEIGA VALE MILK 200G,MANTEIGA,MANTEIGA 200G,"0,20","24,00","R$ 9,30","4,80","R$ 223,20","0,00%","R$ 9,30","R$ 223,20",30 dias Boleto,CENTRO,CAUCAIA,100,L81 - AUTO SERVICO 1,11902,DENIS FERNANDES DA COSTA,11746,JOAO NAZARENO AIRES BARBOSA,81,Valemilk - Filial - LJ 81
2025-03-20 00:00:00,38,"",LJ 81 - (VEN) Venda NF,106714,VEN-DATA ENTREGA: 20/03/2025,4381,COML DE ALIM SAN FRANCISCO LTDA ME,COMPREMAX - OFERTAO MAX,152545,MANTEIGA VALE MILK 500G,MANTEIGA,MANTEIGA 500G,"0,50","12,00","R$ 20,00","6,00","R$ 240,00","0,00%","R$ 20,00","R$ 240,00",30 dias Boleto,CENTRO,CAUCAIA,100,L81 - AUTO SERVICO 1,11902,DENIS FERNANDES DA COSTA,11746,JOAO NAZARENO AIRES BARBOSA,81,Valemilk - Filial - LJ 81
2025-03-20 00:00:00,38,"",LJ 81 - (VEN) Venda NF,106714,VEN-DATA ENTREGA: 20/03/2025,4381,COML DE ALIM SAN FRANCISCO LTDA ME,COMPREMAX - OFERTAO MAX,153035,NATA COM SAL VALE MILK 200G,MANTEIGA,NATA COM SAL 200G,"0,20","12,00","R$ 6,70","2,40","R$ 80,40","0,00%","R$ 6,70","R$ 80,40",30 dias Boleto,CENTRO,CAUCAIA,100,L81 - AUTO SERVICO 1,11902,DENIS FERNANDES DA COSTA,11746,JOAO NAZARENO AIRES BARBOSA,81,Valemilk - Filial - LJ 81
