M06_DTSAIDA,M06_ID_A76,M06_VEIC_PLACA,A76_DESC,M06_ID,DETALHE 2,M06_ID_CLIENTE,A00_NOME,A00_FANTASIA,E02_LIVRE,E02_DESC,E01_DESC,E02_REF,E02_PESO_LIQ,Soma de M07_QTD,M07_PRECO,VOLUME 2,FATURAMENTO BRUTO 2,DESCONTO,PREÇO FINAL,FATURAMENTO LÍQUIDO 2,A70_DESC,A00_END_BAI,A02_DESC,A14_CODIGO,DESCRIÇÃO_ROTA,A00_ID_VEND,NOME VENDEDOR,A00_ID_VEND_2,NOME SUPERVISOR,A76_ID_EMP,_01_FANTASIA
2025-04-08 00:00:00,38,NNK0323,LJ 81 - (VEN) Venda NF,109012,VEN-DATA ENTREGA: 08/04/2025,10948,SUPERMERCADO COMETA LTDA,COMETA (MONDUBIM),154520,DOCE DE LEITE VALE MILK 400G,DOCE DE LEITE,DOCE DE LEITE 400G,"0,40","12,00","R$ 7,69","4,80","R$ 92,28","0,00%","R$ 7,69","R$ 92,28",Transferencia 50 dias,MONDUBIM,FORTALEZA,372,L81 - AS - COMETA 2,12033,MARCOS ANTONIO GONCALVES MAGALHAES,12033,MARCOS ANTONIO GONCALVES MAGALHAES,81,Valemilk - Filial - LJ 81
2025-04-08 00:00:00,38,NNK0323,LJ 81 - (VEN) Venda NF,109012,VEN-DATA ENTREGA: 08/04/2025,10948,SUPERMERCADO COMETA LTDA,COMETA (MONDUBIM),177001,COALHADA INTEGRAL VALE MILK 140G,COALHADA,COALHADA INT 140G,"0,14","24,00","R$ 2,30","3,36","R$ 55,20","0,00%","R$ 2,30","R$ 55,20",Transferencia 50 dias,MONDUBIM,FORTALEZA,372,L81 - AS - COMETA 2,12033,MARCOS ANTONIO GONCALVES MAGALHAES,12033,MARCOS ANTONIO GONCALVES MAGALHAES,81,Valemilk - Filial - LJ 81
2025-04-08 00:00:00,38,NNK0323,LJ 81 - (VEN) Venda NF,109012,VEN-DATA ENTREGA: 08/04/2025,10948,SUPERMERCADO COMETA LTDA,COMETA (MONDUBIM),187001,IOGURTE NATURAL INTEGRAL VALE MILK 150G,IOGURTE,IOG NAT INT 150G,"0,15","24,00","R$ 2,30","3,60","R$ 55,20","0,00%","R$ 2,30","R$ 55,20",Transferencia 50 dias,MONDUBIM,FORTALEZA,372,L81 - AS - COMETA 2,12033,MARCOS ANTONIO GONCALVES MAGALHAES,12033,MARCOS ANTONIO GONCALVES MAGALHAES,81,Valemilk - Filial - LJ 81
2025-04-08 00:00:00,38,NNK0323,LJ 81 - (VEN) Venda NF,109012,VEN-DATA ENTREGA: 08/04/2025,10948,SUPERMERCADO COMETA LTDA,COMETA (MONDUBIM),188065,GAR IOGURTE MORANGO VALE MILK 900G,IOGURTE,IOG GAR MOR 900G,"0,90","12,00","R$ 7,62","10,80","R$ 91,44","0,00%","R$ 7,62","R$ 91,44",Transferencia 50 dias,MONDUBIM,FORTALEZA,372,L81 - AS - COMETA 2,12033,MARCOS ANTONIO GONCALVES MAGALHAES,12033,MARCOS ANTONIO GONCALVES MAGALHAES,81,Valemilk - Filial - LJ 81
2025-04-08 00:00:00,38,NNK0323,LJ 81 - (VEN) Venda NF,109012,VEN-DATA ENTREGA: 08/04/2025,10948,SUPERMERCADO COMETA LTDA,COMETA (MONDUBIM),197001,GAR IOG TRIPLO ZERO MORANGO VALE MILK 170G,IOGURTE,IOG GAR TRIPLO ZERO MOR 170G,"0,17","30,00","R$ 2,51","5,10","R$ 75,30","0,00%","R$ 2,51","R$ 75,30",Transferencia 50 dias,MONDUBIM,FORTALEZA,372,L81 - AS - COMETA 2,12033,MARCOS ANTONIO GONCALVES MAGALHAES,12033,MARCOS ANTONIO GONCALVES MAGALHAES,81,Valemilk - Filial - LJ 81
2025-04-08 00:00:00,38,NNK0323,LJ 81 - (VEN) Venda NF,109014,VEN-DATA ENTREGA: 08/04/2025,11809,SUPERMERCADO COMETA LTDA,COMETA (JOAO XXIII),120245,QUEIJO COALHO TRAD VALE MILK 500G,QUEIJO,QC TRAD 500G,"1,00","8,87","R$ 30,79","8,87","R$ 272,98","0,00%","R$ 30,79","R$ 272,98",Transferencia 50 dias,JOQUEI CLUBE,FORTALEZA,372,L81 - AS - COMETA 2,12033,MARCOS ANTONIO GONCALVES MAGALHAES,12033,MARCOS ANTONIO GONCALVES MAGALHAES,81,Valemilk - Filial - LJ 81
2025-04-08 00:00:00,38,NNK0323,LJ 81 - (VEN) Venda NF,109014,VEN-DATA ENTREGA: 08/04/2025,11809,SUPERMERCADO COMETA LTDA,COMETA (JOAO XXIII),120345,QUEIJO COALHO LIGHT VALE MILK 500G,QUEIJO,QC LIGHT 500G,"1,00","0,89","R$ 39,82","0,89","R$ 35,60","0,00%","R$ 39,82","R$ 35,60",Transferencia 50 dias,JOQUEI CLUBE,FORTALEZA,372,L81 - AS - COMETA 2,12033,MARCOS ANTONIO GONCALVES MAGALHAES,12033,MARCOS ANTONIO GONCALVES MAGALHAES,81,Valemilk - Filial - LJ 81
2025-04-08 00:00:00,38,NNK0323,LJ 81 - (VEN) Venda NF,109014,VEN-DATA ENTREGA: 08/04/2025,11809,SUPERMERCADO COMETA LTDA,COMETA (JOAO XXIII),120445,QUEIJO COALHO ZERO LAC VALE MILK 500G,QUEIJO,QC ZERO LACT 500G,"1,00","5,00","R$ 41,92","5,00","R$ 209,60","0,00%","R$ 41,92","R$ 209,60",Transferencia 50 dias,JOQUEI CLUBE,FORTALEZA,372,L81 - AS - COMETA 2,12033,MARCOS ANTONIO GONCALVES MAGALHAES,12033,MARCOS ANTONIO GONCALVES MAGALHAES,81,Valemilk - Filial - LJ 81
2025-04-08 00:00:00,38,NNK0323,LJ 81 - (VEN) Venda NF,109014,VEN-DATA ENTREGA: 08/04/2025,11809,SUPERMERCADO COMETA LTDA,COMETA (JOAO XXIII),121135,QUEIJO MINAS FRESCAL LIGHT VALE MILK 250G,QUEIJO,QMF LIGHT 250G,"1,00","0,98","R$ 43,11","0,98","R$ 42,16","0,00%","R$ 43,11","R$ 42,16",Transferencia 50 dias,JOQUEI CLUBE,FORTALEZA,372,L81 - AS - COMETA 2,12033,MARCOS ANTONIO GONCALVES MAGALHAES,12033,MARCOS ANTONIO GONCALVES MAGALHAES,81,Valemilk - Filial - LJ 81
2025-04-08 00:00:00,38,NNK0323,LJ 81 - (VEN) Venda NF,109014,VEN-DATA ENTREGA: 08/04/2025,11809,SUPERMERCADO COMETA LTDA,COMETA (JOAO XXIII),121235,QUEIJO MINAS FRESCAL ZERO VALE MILK 250G,QUEIJO,QMF ZERO LACT 250G,"1,00","0,95","R$ 45,00","0,95","R$ 42,66","0,00%","R$ 45,00","R$ 42,66",Transferencia 50 dias,JOQUEI CLUBE,FORTALEZA,372,L81 - AS - COMETA 2,12033,MARCOS ANTONIO GONCALVES MAGALHAES,12033,MARCOS ANTONIO GONCALVES MAGALHAES,81,Valemilk - Filial - LJ 81
2025-04-08 00:00:00,38,NNK0323,LJ 81 - (VEN) Venda NF,109014,VEN-DATA ENTREGA: 08/04/2025,11809,SUPERMERCADO COMETA LTDA,COMETA (JOAO XXIII),121835,RICOTA VALE MILK 200G,RICOTA,RICOTA 200G,"1,00","1,00","R$ 29,04","1,00","R$ 29,04","0,00%","R$ 29,04","R$ 29,04",Transferencia 50 dias,JOQUEI CLUBE,FORTALEZA,372,L81 - AS - COMETA 2,12033,MARCOS ANTONIO GONCALVES MAGALHAES,12033,MARCOS ANTONIO GONCALVES MAGALHAES,81,Valemilk - Filial - LJ 81
2025-04-08 00:00:00,38,NNK0323,LJ 81 - (VEN) Venda NF,109014,VEN-DATA ENTREGA: 08/04/2025,11809,SUPERMERCADO COMETA LTDA,COMETA (JOAO XXIII),152030,REQUEIJAO TRAD VALE MILK 200G,REQUEIJAO,RQ TRAD 200G,"0,20","24,00","R$ 5,59","4,80","R$ 134,16","0,00%","R$ 5,59","R$ 134,16",Transferencia 50 dias,JOQUEI CLUBE,FORTALEZA,372,L81 - AS - COMETA 2,12033,MARCOS ANTONIO GONCALVES MAGALHAES,12033,MARCOS ANTONIO GONCALVES MAGALHAES,81,Valemilk - Filial - LJ 81
2025-04-08 00:00:00,38,NNK0323,LJ 81 - (VEN) Venda NF,109014,VEN-DATA ENTREGA: 08/04/2025,11809,SUPERMERCADO COMETA LTDA,COMETA (JOAO XXIII),152050,REQUEIJAO TRAD VALE MILK 400G,REQUEIJAO,RQ TRAD 400G,"0,40","24,00","R$ 9,09","9,60","R$ 218,16","0,00%","R$ 9,09","R$ 218,16",Transferencia 50 dias,JOQUEI CLUBE,FORTALEZA,372,L81 - AS - COMETA 2,12033,MARCOS ANTONIO GONCALVES MAGALHAES,12033,MARCOS ANTONIO GONCALVES MAGALHAES,81,Valemilk - Filial - LJ 81
2025-04-08 00:00:00,38,NNK0323,LJ 81 - (VEN) Venda NF,109014,VEN-DATA ENTREGA: 08/04/2025,11809,SUPERMERCADO COMETA LTDA,COMETA (JOAO XXIII),152130,REQUEIJAO LIGHT VALE MILK 200G,REQUEIJAO,RQ LIGHT 200G,"0,20","24,00","R$ 5,59","4,80","R$ 134,16","0,00%","R$ 5,59","R$ 134,16",Transferencia 50 dias,JOQUEI CLUBE,FORTALEZA,372,L81 - AS - COMETA 2,12033,MARCOS ANTONIO GONCALVES MAGALHAES,12033,MARCOS ANTONIO GONCALVES MAGALHAES,81,Valemilk - Filial - LJ 81
2025-04-08 00:00:00,38,NNK0323,LJ 81 - (VEN) Venda NF,109014,VEN-DATA ENTREGA: 08/04/2025,11809,SUPERMERCADO COMETA LTDA,COMETA (JOAO XXIII),152150,REQUEIJAO LIGHT VALE MILK 400G,REQUEIJAO,RQ LIGHT 400G,"0,40","24,00","R$ 9,09","9,60","R$ 218,16","0,00%","R$ 9,09","R$ 218,16",Transferencia 50 dias,JOQUEI CLUBE,FORTALEZA,372,L81 - AS - COMETA 2,12033,MARCOS ANTONIO GONCALVES MAGALHAES,12033,MARCOS ANTONIO GONCALVES MAGALHAES,81,Valemilk - Filial - LJ 81
2025-04-08 00:00:00,38,NNK0323,LJ 81 - (VEN) Venda NF,109014,VEN-DATA ENTREGA: 08/04/2025,11809,SUPERMERCADO COMETA LTDA,COMETA (JOAO XXIII),152530,MANTEIGA VALE MILK 200G,MANTEIGA,MANTEIGA 200G,"0,20","12,00","R$ 8,39","2,40","R$ 100,68","0,00%","R$ 8,39","R$ 100,68",Transferencia 50 dias,JOQUEI CLUBE,FORTALEZA,372,L81 - AS - COMETA 2,12033,MARCOS ANTONIO GONCALVES MAGALHAES,12033,MARCOS ANTONIO GONCALVES MAGALHAES,81,Valemilk - Filial - LJ 81
2025-04-08 00:00:00,38,NNK0323,LJ 81 - (VEN) Venda NF,109014,VEN-DATA ENTREGA: 08/04/2025,11809,SUPERMERCADO COMETA LTDA,COMETA (JOAO XXIII),152545,MANTEIGA VALE MILK 500G,MANTEIGA,MANTEIGA 500G,"0,50","6,00","R$ 18,89","3,00","R$ 113,34","0,00%","R$ 18,89","R$ 113,34",Transferencia 50 dias,JOQUEI CLUBE,FORTALEZA,372,L81 - AS - COMETA 2,12033,MARCOS ANTONIO GONCALVES MAGALHAES,12033,MARCOS ANTONIO GONCALVES MAGALHAES,81,Valemilk - Filial - LJ 81
2025-04-08 00:00:00,38,NNK0323,LJ 81 - (VEN) Venda NF,109014,VEN-DATA ENTREGA: 08/04/2025,11809,SUPERMERCADO COMETA LTDA,COMETA (JOAO XXIII),153035,NATA COM SAL VALE MILK 200G,MANTEIGA,NATA COM SAL 200G,"0,20","12,00","R$ 6,99","2,40","R$ 83,88","0,00%","R$ 6,99","R$ 83,88",Transferencia 50 dias,JOQUEI CLUBE,FORTALEZA,372,L81 - AS - COMETA 2,12033,MARCOS ANTONIO GONCALVES MAGALHAES,12033,MARCOS ANTONIO GONCALVES MAGALHAES,81,Valemilk - Filial - LJ 81
2025-04-08 00:00:00,38,NNK0323,LJ 81 - (VEN) Venda NF,109014,VEN-DATA ENTREGA: 08/04/2025,11809,SUPERMERCADO COMETA LTDA,COMETA (JOAO XXIII),154520,DOCE DE LEITE VALE MILK 400G,DOCE DE LEITE,DOCE DE LEITE 400G,"0,40","120,00","R$ 7,69","48,00","R$ 922,80","0,00%","R$ 7,69","R$ 922,80",Transferencia 50 dias,JOQUEI CLUBE,FORTALEZA,372,L81 - AS - COMETA 2,12033,MARCOS ANTONIO GONCALVES MAGALHAES,12033,MARCOS ANTONIO GONCALVES MAGALHAES,81,Valemilk - Filial - LJ 81
2025-04-08 00:00:00,38,NNK0323,LJ 81 - (VEN) Venda NF,109014,VEN-DATA ENTREGA: 08/04/2025,11809,SUPERMERCADO COMETA LTDA,COMETA (JOAO XXIII),168054,BEBIDA LACTEA BANDEJA MORANGO VALEMILK 540G,BEBIDA LACTEA,BL BDJ MOR 540G,"0,54","20,00","R$ 3,49","10,80","R$ 69,80","0,00%","R$ 3,49","R$ 69,80",Transferencia 50 dias,JOQUEI CLUBE,FORTALEZA,372,L81 - AS - COMETA 2,12033,MARCOS ANTONIO GONCALVES MAGALHAES,12033,MARCOS ANTONIO GONCALVES MAGALHAES,81,Valemilk - Filial - LJ 81
2025-04-08 00:00:00,38,NNK0323,LJ 81 - (VEN) Venda NF,109014,VEN-DATA ENTREGA: 08/04/2025,11809,SUPERMERCADO COMETA LTDA,COMETA (JOAO XXIII),168454,BEBIDA LACTEA BANDEJA MOR/SF VALEMILK 540G,BEBIDA LACTEA,BL BDJ S/FRUT 540G,"0,54","10,00","R$ 3,49","5,40","R$ 34,90","0,00%","R$ 3,49","R$ 34,90",Transferencia 50 dias,JOQUEI CLUBE,FORTALEZA,372,L81 - AS - COMETA 2,12033,MARCOS ANTONIO GONCALVES MAGALHAES,12033,MARCOS ANTONIO GONCALVES MAGALHAES,81,Valemilk - Filial - LJ 81
2025-04-08 00:00:00,38,NNK0323,LJ 81 - (VEN) Venda NF,109014,VEN-DATA ENTREGA: 08/04/2025,11809,SUPERMERCADO COMETA LTDA,COMETA (JOAO XXIII),177001,COALHADA INTEGRAL VALE MILK 140G,COALHADA,COALHADA INT 140G,"0,14","48,00","R$ 2,30","6,72","R$ 110,40","0,00%","R$ 2,30","R$ 110,40",Transferencia 50 dias,JOQUEI CLUBE,FORTALEZA,372,L81 - AS - COMETA 2,12033,MARCOS ANTONIO GONCALVES MAGALHAES,12033,MARCOS ANTONIO GONCALVES MAGALHAES,81,Valemilk - Filial - LJ 81
2025-04-08 00:00:00,38,NNK0323,LJ 81 - (VEN) Venda NF,109014,VEN-DATA ENTREGA: 08/04/2025,11809,SUPERMERCADO COMETA LTDA,COMETA (JOAO XXIII),187001,IOGURTE NATURAL INTEGRAL VALE MILK 150G,IOGURTE,IOG NAT INT 150G,"0,15","48,00","R$ 2,30","7,20","R$ 110,40","0,00%","R$ 2,30","R$ 110,40",Transferencia 50 dias,JOQUEI CLUBE,FORTALEZA,372,L81 - AS - COMETA 2,12033,MARCOS ANTONIO GONCALVES MAGALHAES,12033,MARCOS ANTONIO GONCALVES MAGALHAES,81,Valemilk - Filial - LJ 81
2025-04-08 00:00:00,38,NNK0323,LJ 81 - (VEN) Venda NF,109014,VEN-DATA ENTREGA: 08/04/2025,11809,SUPERMERCADO COMETA LTDA,COMETA (JOAO XXIII),187301,IOGURTE BICAMADA MORANGO VALE MILK 130G,IOGURTE,IOG BICAMADA MOR 130G,"0,13","48,00","R$ 2,44","6,24","R$ 117,12","0,00%","R$ 2,44","R$ 117,12",Transferencia 50 dias,JOQUEI CLUBE,FORTALEZA,372,L81 - AS - COMETA 2,12033,MARCOS ANTONIO GONCALVES MAGALHAES,12033,MARCOS ANTONIO GONCALVES MAGALHAES,81,Valemilk - Filial - LJ 81
2025-04-08 00:00:00,38,NNK0323,LJ 81 - (VEN) Venda NF,109014,VEN-DATA ENTREGA: 08/04/2025,11809,SUPERMERCADO COMETA LTDA,COMETA (JOAO XXIII),187401,IOGURTE NATURAL LAR/CEN/MEL VALE MILK 150G,IOGURTE,IOG NAT LAR/CEN/MEL 150G,"0,15","24,00","R$ 2,30","3,60","R$ 55,20","0,00%","R$ 2,30","R$ 55,20",Transferencia 50 dias,JOQUEI CLUBE,FORTALEZA,372,L81 - AS - COMETA 2,12033,MARCOS ANTONIO GONCALVES MAGALHAES,12033,MARCOS ANTONIO GONCALVES MAGALHAES,81,Valemilk - Filial - LJ 81
2025-04-08 00:00:00,38,NNK0323,LJ 81 - (VEN) Venda NF,109014,VEN-DATA ENTREGA: 08/04/2025,11809,SUPERMERCADO COMETA LTDA,COMETA (JOAO XXIII),188025,GAR IOGURTE MORANGO VALE MILK 170G,IOGURTE,IOG GAR MOR 170G,"0,17","30,00","R$ 2,09","5,10","R$ 62,70","0,00%","R$ 2,09","R$ 62,70",Transferencia 50 dias,JOQUEI CLUBE,FORTALEZA,372,L81 - AS - COMETA 2,12033,MARCOS ANTONIO GONCALVES MAGALHAES,12033,MARCOS ANTONIO GONCALVES MAGALHAES,81,Valemilk - Filial - LJ 81
2025-04-08 00:00:00,38,NNK0323,LJ 81 - (VEN) Venda NF,109014,VEN-DATA ENTREGA: 08/04/2025,11809,SUPERMERCADO COMETA LTDA,COMETA (JOAO XXIII),188065,GAR IOGURTE MORANGO VALE MILK 900G,IOGURTE,IOG GAR MOR 900G,"0,90","12,00","R$ 7,62","10,80","R$ 91,44","0,00%","R$ 7,62","R$ 91,44",Transferencia 50 dias,JOQUEI CLUBE,FORTALEZA,372,L81 - AS - COMETA 2,12033,MARCOS ANTONIO GONCALVES MAGALHAES,12033,MARCOS ANTONIO GONCALVES MAGALHAES,81,Valemilk - Filial - LJ 81
2025-04-08 00:00:00,38,NNK0323,LJ 81 - (VEN) Venda NF,109014,VEN-DATA ENTREGA: 08/04/2025,11809,SUPERMERCADO COMETA LTDA,COMETA (JOAO XXIII),188125,GAR IOGURTE SALADA DE FRUTAS VALE MILK 170G,IOGURTE,IOG GAR S/FRUT 170G,"0,17","30,00","R$ 2,09","5,10","R$ 62,70","0,00%","R$ 2,09","R$ 62,70",Transferencia 50 dias,JOQUEI CLUBE,FORTALEZA,372,L81 - AS - COMETA 2,12033,MARCOS ANTONIO GONCALVES MAGALHAES,12033,MARCOS ANTONIO GONCALVES MAGALHAES,81,Valemilk - Filial - LJ 81
2025-04-08 00:00:00,38,NNK0323,LJ 81 - (VEN) Venda NF,109014,VEN-DATA ENTREGA: 08/04/2025,11809,SUPERMERCADO COMETA LTDA,COMETA (JOAO XXIII),188225,GAR IOGURTE AMEIXA VALE MILK 170G,IOGURTE,IOG GAR AME 170G,"0,17","30,00","R$ 2,09","5,10","R$ 62,70","0,00%","R$ 2,09","R$ 62,70",Transferencia 50 dias,JOQUEI CLUBE,FORTALEZA,372,L81 - AS - COMETA 2,12033,MARCOS ANTONIO GONCALVES MAGALHAES,12033,MARCOS ANTONIO GONCALVES MAGALHAES,81,Valemilk - Filial - LJ 81
2025-04-08 00:00:00,38,NNK0323,LJ 81 - (VEN) Venda NF,109014,VEN-DATA ENTREGA: 08/04/2025,11809,SUPERMERCADO COMETA LTDA,COMETA (JOAO XXIII),197001,GAR IOG TRIPLO ZERO MORANGO VALE MILK 170G,IOGURTE,IOG GAR TRIPLO ZERO MOR 170G,"0,17","30,00","R$ 2,51","5,10","R$ 75,30","0,00%","R$ 2,51","R$ 75,30",Transferencia 50 dias,JOQUEI CLUBE,FORTALEZA,372,L81 - AS - COMETA 2,12033,MARCOS ANTONIO GONCALVES MAGALHAES,12033,MARCOS ANTONIO GONCALVES MAGALHAES,81,Valemilk - Filial - LJ 81
2025-04-08 00:00:00,38,NNK0323,LJ 81 - (VEN) Venda NF,109014,VEN-DATA ENTREGA: 08/04/2025,11809,SUPERMERCADO COMETA LTDA,COMETA (JOAO XXIII),197201,GAR IOG TRIPLO ZERO AMEIXA VALE MILK 170G,IOGURTE,IOG GAR TRIPLO ZERO AME 170G,"0,17","30,00","R$ 2,51","5,10","R$ 75,30","0,00%","R$ 2,51","R$ 75,30",Transferencia 50 dias,JOQUEI CLUBE,FORTALEZA,372,L81 - AS - COMETA 2,12033,MARCOS ANTONIO GONCALVES MAGALHAES,12033,MARCOS ANTONIO GONCALVES MAGALHAES,81,Valemilk - Filial - LJ 81
2025-04-08 00:00:00,38,NNK0323,LJ 81 - (VEN) Venda NF,109015,VEN-DATA ENTREGA: 08/04/2025,11775,SUPERMERCADO COMETA LTDA,COMETA (BARAO DO RIO BRANCO),120245,QUEIJO COALHO TRAD VALE MILK 500G,QUEIJO,QC TRAD 500G,"1,00","9,18","R$ 30,79","9,18","R$ 282,53","0,00%","R$ 30,79","R$ 282,53",Transferencia 50 dias,JOSE BONIFACIO,FORTALEZA,390,L81 - AS - COMETA 3,12033,MARCOS ANTONIO GONCALVES MAGALHAES,12033,MARCOS ANTONIO GONCALVES MAGALHAES,81,Valemilk - Filial - LJ 81
2025-04-08 00:00:00,38,NNK0323,LJ 81 - (VEN) Venda NF,109015,VEN-DATA ENTREGA: 08/04/2025,11775,SUPERMERCADO COMETA LTDA,COMETA (BARAO DO RIO BRANCO),120345,QUEIJO COALHO LIGHT VALE MILK 500G,QUEIJO,QC LIGHT 500G,"1,00","0,93","R$ 39,82","0,93","R$ 37,19","0,00%","R$ 39,82","R$ 37,19",Transferencia 50 dias,JOSE BONIFACIO,FORTALEZA,390,L81 - AS - COMETA 3,12033,MARCOS ANTONIO GONCALVES MAGALHAES,12033,MARCOS ANTONIO GONCALVES MAGALHAES,81,Valemilk - Filial - LJ 81
2025-04-08 00:00:00,38,NNK0323,LJ 81 - (VEN) Venda NF,109015,VEN-DATA ENTREGA: 08/04/2025,11775,SUPERMERCADO COMETA LTDA,COMETA (BARAO DO RIO BRANCO),121235,QUEIJO MINAS FRESCAL ZERO VALE MILK 250G,QUEIJO,QMF ZERO LACT 250G,"1,00","0,93","R$ 45,00","0,93","R$ 41,76","0,00%","R$ 45,00","R$ 41,76",Transferencia 50 dias,JOSE BONIFACIO,FORTALEZA,390,L81 - AS - COMETA 3,12033,MARCOS ANTONIO GONCALVES MAGALHAES,12033,MARCOS ANTONIO GONCALVES MAGALHAES,81,Valemilk - Filial - LJ 81
2025-04-08 00:00:00,38,NNK0323,LJ 81 - (VEN) Venda NF,109015,VEN-DATA ENTREGA: 08/04/2025,11775,SUPERMERCADO COMETA LTDA,COMETA (BARAO DO RIO BRANCO),121835,RICOTA VALE MILK 200G,RICOTA,RICOTA 200G,"1,00","1,00","R$ 29,04","1,00","R$ 29,04","0,00%","R$ 29,04","R$ 29,04",Transferencia 50 dias,JOSE BONIFACIO,FORTALEZA,390,L81 - AS - COMETA 3,12033,MARCOS ANTONIO GONCALVES MAGALHAES,12033,MARCOS ANTONIO GONCALVES MAGALHAES,81,Valemilk - Filial - LJ 81
2025-04-08 00:00:00,38,NNK0323,LJ 81 - (VEN) Venda NF,109015,VEN-DATA ENTREGA: 08/04/2025,11775,SUPERMERCADO COMETA LTDA,COMETA (BARAO DO RIO BRANCO),152030,REQUEIJAO TRAD VALE MILK 200G,REQUEIJAO,RQ TRAD 200G,"0,20","24,00","R$ 5,59","4,80","R$ 134,16","0,00%","R$ 5,59","R$ 134,16",Transferencia 50 dias,JOSE BONIFACIO,FORTALEZA,390,L81 - AS - COMETA 3,12033,MARCOS ANTONIO GONCALVES MAGALHAES,12033,MARCOS ANTONIO GONCALVES MAGALHAES,81,Valemilk - Filial - LJ 81
2025-04-08 00:00:00,38,NNK0323,LJ 81 - (VEN) Venda NF,109015,VEN-DATA ENTREGA: 08/04/2025,11775,SUPERMERCADO COMETA LTDA,COMETA (BARAO DO RIO BRANCO),152530,MANTEIGA VALE MILK 200G,MANTEIGA,MANTEIGA 200G,"0,20","12,00","R$ 8,39","2,40","R$ 100,68","0,00%","R$ 8,39","R$ 100,68",Transferencia 50 dias,JOSE BONIFACIO,FORTALEZA,390,L81 - AS - COMETA 3,12033,MARCOS ANTONIO GONCALVES MAGALHAES,12033,MARCOS ANTONIO GONCALVES MAGALHAES,81,Valemilk - Filial - LJ 81
2025-04-08 00:00:00,38,NNK0323,LJ 81 - (VEN) Venda NF,109015,VEN-DATA ENTREGA: 08/04/2025,11775,SUPERMERCADO COMETA LTDA,COMETA (BARAO DO RIO BRANCO),153035,NATA COM SAL VALE MILK 200G,MANTEIGA,NATA COM SAL 200G,"0,20","12,00","R$ 6,99","2,40","R$ 83,88","0,00%","R$ 6,99","R$ 83,88",Transferencia 50 dias,JOSE BONIFACIO,FORTALEZA,390,L81 - AS - COMETA 3,12033,MARCOS ANTONIO GONCALVES MAGALHAES,12033,MARCOS ANTONIO GONCALVES MAGALHAES,81,Valemilk - Filial - LJ 81
2025-04-08 00:00:00,38,NNK0323,LJ 81 - (VEN) Venda NF,109015,VEN-DATA ENTREGA: 08/04/2025,11775,SUPERMERCADO COMETA LTDA,COMETA (BARAO DO RIO BRANCO),154520,DOCE DE LEITE VALE MILK 400G,DOCE DE LEITE,DOCE DE LEITE 400G,"0,40","60,00","R$ 7,69","24,00","R$ 461,40","0,00%","R$ 7,69","R$ 461,40",Transferencia 50 dias,JOSE BONIFACIO,FORTALEZA,390,L81 - AS - COMETA 3,12033,MARCOS ANTONIO GONCALVES MAGALHAES,12033,MARCOS ANTONIO GONCALVES MAGALHAES,81,Valemilk - Filial - LJ 81
2025-04-08 00:00:00,38,NNK0323,LJ 81 - (VEN) Venda NF,109015,VEN-DATA ENTREGA: 08/04/2025,11775,SUPERMERCADO COMETA LTDA,COMETA (BARAO DO RIO BRANCO),154920,DOCE DE LEITE ZERO LACT VALE MILK 300G,DOCE DE LEITE,DOCE DE LEITE ZERO 300G,"0,30","12,00","R$ 9,30","3,60","R$ 111,60","0,00%","R$ 9,30","R$ 111,60",Transferencia 50 dias,JOSE BONIFACIO,FORTALEZA,390,L81 - AS - COMETA 3,12033,MARCOS ANTONIO GONCALVES MAGALHAES,12033,MARCOS ANTONIO GONCALVES MAGALHAES,81,Valemilk - Filial - LJ 81
2025-04-08 00:00:00,38,NNK0323,LJ 81 - (VEN) Venda NF,109015,VEN-DATA ENTREGA: 08/04/2025,11775,SUPERMERCADO COMETA LTDA,COMETA (BARAO DO RIO BRANCO),177001,COALHADA INTEGRAL VALE MILK 140G,COALHADA,COALHADA INT 140G,"0,14","48,00","R$ 2,30","6,72","R$ 110,40","0,00%","R$ 2,30","R$ 110,40",Transferencia 50 dias,JOSE BONIFACIO,FORTALEZA,390,L81 - AS - COMETA 3,12033,MARCOS ANTONIO GONCALVES MAGALHAES,12033,MARCOS ANTONIO GONCALVES MAGALHAES,81,Valemilk - Filial - LJ 81
2025-04-08 00:00:00,38,NNK0323,LJ 81 - (VEN) Venda NF,109015,VEN-DATA ENTREGA: 08/04/2025,11775,SUPERMERCADO COMETA LTDA,COMETA (BARAO DO RIO BRANCO),177201,COALHADA DESNATADA VALE MILK 140G,COALHADA,COALHADA DESN 140G,"0,14","24,00","R$ 2,30","3,36","R$ 55,20","0,00%","R$ 2,30","R$ 55,20",Transferencia 50 dias,JOSE BONIFACIO,FORTALEZA,390,L81 - AS - COMETA 3,12033,MARCOS ANTONIO GONCALVES MAGALHAES,12033,MARCOS ANTONIO GONCALVES MAGALHAES,81,Valemilk - Filial - LJ 81
